id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
590763525053767681,590763525053767681,2015-04-22 01:26:14 CDT,2015-04-22,01:26:14,-0500,18936233,twokinds,TwoKinds,,"[Comic][858] ""New Old Faces""  http://t.co/DiDJ8Xg0vZ  http://t.co/xxmPOTuGBm",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/CDLQS5rVEAAAV2o.jpg'],16,28,94,[],[],https://twitter.com/TwoKinds/status/590763525053767681,False,,1,https://pbs.twimg.com/media/CDLQS5rVEAAAV2o.jpg,,,,,,,[],,,,
589737595451658240,589737595451658240,2015-04-19 05:29:34 CDT,2015-04-19,05:29:34,-0500,18936233,twokinds,TwoKinds,,"[Comic][857] ""Keidran Unfriendly""  http://t.co/DiDJ8Xg0vZ  http://t.co/WMfGQdc9Fs",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/CC8rN71UEAARszR.jpg'],6,24,106,[],[],https://twitter.com/TwoKinds/status/589737595451658240,False,,1,https://pbs.twimg.com/media/CC8rN71UEAARszR.jpg,,,,,,,[],,,,
588422190200184833,588422190200184833,2015-04-15 14:22:37 CDT,2015-04-15,14:22:37,-0500,18936233,twokinds,TwoKinds,,"[Comic][856] ""Flora's Secret"" Cheesy interspecies romance is Twokinds in a nutshell! ^^' Enjoy  http://t.co/DiDJ8Xg0vZ  http://t.co/wcUK76H94b",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/CCp-3SXWgAAKGET.jpg'],24,33,149,[],[],https://twitter.com/TwoKinds/status/588422190200184833,False,,1,https://pbs.twimg.com/media/CCp-3SXWgAAKGET.jpg,,,,,,,[],,,,
583534817091936256,583534817091936256,2015-04-02 01:41:56 CST,2015-04-02,01:41:56,-0500,18936233,twokinds,TwoKinds,,"[Comic][855] ""Sharing the Pain"" Happy April! :) More fun with backgrounds.  http://t.co/DiDJ8Xg0vZ  http://t.co/dbQtAZxvS8",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/CBkh0usUoAEhFn8.jpg'],14,23,110,[],[],https://twitter.com/TwoKinds/status/583534817091936256,False,,1,https://pbs.twimg.com/media/CBkh0usUoAEhFn8.jpg,,,,,,,[],,,,
582239071893909504,582239071893909504,2015-03-29 11:53:06 CST,2015-03-29,11:53:06,-0500,18936233,twokinds,TwoKinds,,"[Comic][854] ""Lynn: Master of Bureaucracy"" Thank you for your patience! There's a bonus too.  http://t.co/DiDJ8Xg0vZ  http://t.co/NXnueDx6LS",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/CBSHWZhWAAAXTHC.jpg'],14,29,116,[],[],https://twitter.com/TwoKinds/status/582239071893909504,False,,1,https://pbs.twimg.com/media/CBSHWZhWAAAXTHC.jpg,,,,,,,[],,,,
578656334511546368,578656334511546368,2015-03-19 14:36:35 CST,2015-03-19,14:36:35,-0500,18936233,twokinds,TwoKinds,,"[Comic][853] ""Sentimentality"" Sorry for being late! It took longer to finish than I expected.  http://t.co/DiDJ8Xg0vZ  http://t.co/fNfVV0z0rD",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/CAfM3qmWsAE4_pH.jpg'],14,31,126,[],[],https://twitter.com/TwoKinds/status/578656334511546368,False,,1,https://pbs.twimg.com/media/CAfM3qmWsAE4_pH.jpg,,,,,,,[],,,,
575509489526382592,575509489526382592,2015-03-10 22:12:09 CST,2015-03-10,22:12:09,-0500,18936233,twokinds,TwoKinds,,"[Comic][852] ""Landfall"" The moment you've all been waiting for!  http://t.co/DiDJ8Xg0vZ  http://t.co/bMEcpo4BRc",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B_ye1KtVEAATNCZ.jpg'],9,22,91,[],[],https://twitter.com/TwoKinds/status/575509489526382592,False,,1,https://pbs.twimg.com/media/B_ye1KtVEAATNCZ.jpg,,,,,,,[],,,,
572985339817668608,572985339817668608,2015-03-03 23:02:05 CST,2015-03-03,23:02:05,-0500,18936233,twokinds,TwoKinds,,"[Comic][851] ""Dressing the Part""  http://t.co/DiDJ8Xg0vZ  http://t.co/BxJcjVEVnD",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B_OnIV1WkAA3LuB.jpg'],20,22,89,[],[],https://twitter.com/TwoKinds/status/572985339817668608,False,,1,https://pbs.twimg.com/media/B_OnIV1WkAA3LuB.jpg,,,,,,,[],,,,
571781118925643777,571781118925643777,2015-02-28 15:16:56 CST,2015-02-28,15:16:56,-0500,18936233,twokinds,TwoKinds,,"[Comic][850] ""ReTracing His Steps""  http://t.co/DiDJ8Xg0vZ  http://t.co/wl4yO6bwBs",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B-9f5dAUwAA7QfN.jpg'],20,23,135,[],[],https://twitter.com/TwoKinds/status/571781118925643777,False,,1,https://pbs.twimg.com/media/B-9f5dAUwAA7QfN.jpg,,,,,,,[],,,,
569551635590070272,569551635590070272,2015-02-22 11:37:46 CST,2015-02-22,11:37:46,-0500,18936233,twokinds,TwoKinds,,"[Comic][849] ""Way longer"" huh? What could you mean, Trace? That journey took no time at all!  http://t.co/DiDJ8Xg0vZ  http://t.co/a6RiytqCi5",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B-d0MbfIUAA86Zj.jpg'],25,48,278,[],[],https://twitter.com/TwoKinds/status/569551635590070272,False,,1,https://pbs.twimg.com/media/B-d0MbfIUAA86Zj.jpg,,,,,,,[],,,,
568568385920831489,568568385920831489,2015-02-19 18:30:41 CST,2015-02-19,18:30:41,-0500,18936233,twokinds,TwoKinds,,[Comic][848] Chapter 18 begins now! First page will be this weekend so you won't wait long for answers, promise!  http://t.co/DiDJ8WYp7p,en,[],['http://twokinds.keenspot.com'],[],24,26,76,[],[],https://twitter.com/TwoKinds/status/568568385920831489,False,,0,,,,,,,,[],,,,
565611282985148418,565611282985148418,2015-02-11 14:40:13 CST,2015-02-11,14:40:13,-0500,18936233,twokinds,TwoKinds,,"[Comic][846][847] Chapter 17 ""Stranded"" Two-Part Finale!  http://t.co/DiDJ8Xg0vZ  http://t.co/lKXw13cHCO",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B9l0dt0IQAEorih.jpg'],57,27,100,[],[],https://twitter.com/TwoKinds/status/565611282985148418,False,,1,https://pbs.twimg.com/media/B9l0dt0IQAEorih.jpg,,,,,,,[],,,,
563781205896998913,563408252197937152,2015-02-06 13:28:08 CST,2015-02-06,13:28:08,-0500,18936233,twokinds,TwoKinds,,@Heyheyhibro @Apah_ApA @NightfallComic @EvoRoyale Nope, it's over. The missing bow was the last straw. Abandon comic! It's all downhill now!,en,[{'screen_name': 'apah_apa', 'name': 'apah', 'id': '2898118634'}, {'screen_name': 'nightfallcomic', 'name': 'nightfallcomic', 'id': '3693845661'}],[],[],2,0,8,[],[],https://twitter.com/TwoKinds/status/563781205896998913,False,,0,,,,,,,,[],,,,
563408252197937152,563408252197937152,2015-02-05 12:46:09 CST,2015-02-05,12:46:09,-0500,18936233,twokinds,TwoKinds,,Hi-res Mrs Nibbly from today's comic, by request!  http://t.co/RRIE8YJLkv,en,[],[],['https://pbs.twimg.com/media/B9Gg0d9CUAAPI-5.jpg'],12,15,123,[],[],https://twitter.com/TwoKinds/status/563408252197937152,False,,1,https://pbs.twimg.com/media/B9Gg0d9CUAAPI-5.jpg,,,,,,,[],,,,
562877715192487937,562877715192487937,2015-02-04 01:37:59 CST,2015-02-04,01:37:59,-0500,18936233,twokinds,TwoKinds,,"[Comic][845] ""Roguish Charm""  http://t.co/DiDJ8Xg0vZ  http://t.co/Kcdos7hXCC",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B8--TIzIIAEAj9d.jpg'],5,15,71,[],[],https://twitter.com/TwoKinds/status/562877715192487937,False,,1,https://pbs.twimg.com/media/B8--TIzIIAEAj9d.jpg,,,,,,,[],,,,
561632011954434048,561632011954434048,2015-01-31 15:08:00 CST,2015-01-31,15:08:00,-0500,18936233,twokinds,TwoKinds,,"[Comic][844] ""Tail and fur don't matter... if your name is Raine.""  http://t.co/DiDJ8XxBE3  http://t.co/hNViIv0cWC",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B8tRVrYIQAAiuyn.jpg'],5,12,67,[],[],https://twitter.com/TwoKinds/status/561632011954434048,False,,1,https://pbs.twimg.com/media/B8tRVrYIQAAiuyn.jpg,,,,,,,[],,,,
560534185790537729,560534185790537729,2015-01-28 14:25:38 CST,2015-01-28,14:25:38,-0500,18936233,twokinds,TwoKinds,,"[Comic][843] ""Sacrificing comfort for security""  http://t.co/o3JILEu1FK  http://t.co/gQGEeOIhZM",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B8dq3xjCIAEbi1e.jpg'],10,14,66,[],[],https://twitter.com/TwoKinds/status/560534185790537729,False,,1,https://pbs.twimg.com/media/B8dq3xjCIAEbi1e.jpg,,,,,,,[],,,,
559433051298861057,559433051298861057,2015-01-25 13:30:07 CST,2015-01-25,13:30:07,-0500,18936233,twokinds,TwoKinds,,"[Comic][842] ""You're one to talk, Scruffy!""  http://t.co/DiDJ8XxBE3  http://t.co/wNUy3pOszd",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B8OBZUdCMAAmfvO.jpg'],6,14,54,[],[],https://twitter.com/TwoKinds/status/559433051298861057,False,,1,https://pbs.twimg.com/media/B8OBZUdCMAAmfvO.jpg,,,,,,,[],,,,
555840971590889473,555840971590889473,2015-01-15 15:36:29 CST,2015-01-15,15:36:29,-0500,18936233,twokinds,TwoKinds,,"[Comic][841] ""DOGGY!""  http://t.co/DiDJ8XxBE3  http://t.co/JtSLx1GnHH",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B7a-ausCAAASpap.jpg'],15,20,93,[],[],https://twitter.com/TwoKinds/status/555840971590889473,False,,1,https://pbs.twimg.com/media/B7a-ausCAAASpap.jpg,,,,,,,[],,,,
553828811406868481,553828811406868481,2015-01-10 02:20:52 CST,2015-01-10,02:20:52,-0500,18936233,twokinds,TwoKinds,,"[Comic][840] ""Right in Front of her Nose"" Drawn on my old tablet, which was REALLY difficult!  http://t.co/DiDJ8XxBE3  http://t.co/B8PW9WQ3QW",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B6-YXoeIMAAW_rr.jpg'],22,23,96,[],[],https://twitter.com/TwoKinds/status/553828811406868481,False,,1,https://pbs.twimg.com/media/B6-YXoeIMAAW_rr.jpg,,,,,,,[],,,,
553050712536776706,553050712536776706,2015-01-07 22:48:59 CST,2015-01-07,22:48:59,-0500,18936233,twokinds,TwoKinds,,"[Comic][839] ""Dead Wolf's Bluff"" When you dig yourself into a hole, might as well keep going!  http://t.co/oMtJNQY57u  http://t.co/13PEqCa5b1",en,[],['http://twokinds.keenspot.com/'],['https://pbs.twimg.com/media/B6zUsT1IgAA2AZH.jpg'],6,11,73,[],[],https://twitter.com/TwoKinds/status/553050712536776706,False,,1,https://pbs.twimg.com/media/B6zUsT1IgAA2AZH.jpg,,,,,,,[],,,,
551942524244598784,551942524244598784,2015-01-04 21:25:27 CST,2015-01-04,21:25:27,-0500,18936233,twokinds,TwoKinds,,"[Comic][838] ""Temporary Measures""  Red re-appears. And perhaps soon, the rest of Team B?  http://t.co/DiDJ8XxBE3  http://t.co/E6qLSfEUpQ",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B6jkzQzCIAAl7rS.jpg'],8,18,65,[],[],https://twitter.com/TwoKinds/status/551942524244598784,False,,1,https://pbs.twimg.com/media/B6jkzQzCIAAl7rS.jpg,,,,,,,[],,,,
550519217087578114,550519217087578114,2014-12-31 23:09:44 CST,2014-12-31,23:09:44,-0500,18936233,twokinds,TwoKinds,,[Filler] Please enjoy this bonus holiday comic while you wait for the real comics to continue!  http://t.co/oMtJNQY57u  http://t.co/p1l9FO3FeT,en,[],['http://twokinds.keenspot.com/'],['https://pbs.twimg.com/media/B6PWT4WIAAAqnO_.jpg'],13,15,83,[],[],https://twitter.com/TwoKinds/status/550519217087578114,False,,1,https://pbs.twimg.com/media/B6PWT4WIAAAqnO_.jpg,,,,,,,[],,,,
547980356377640960,547980356377640960,2014-12-24 23:01:12 CST,2014-12-24,23:01:12,-0500,18936233,twokinds,TwoKinds,,Merry Christmas and Happy Holidays from Twokinds! Here's a special comic to celebrate!  http://t.co/oMtJNQY57u  http://t.co/nlVsGt6NQs,en,[],['http://twokinds.keenspot.com/'],['https://pbs.twimg.com/media/B5rROu9CQAA2TCk.jpg'],17,39,133,[],[],https://twitter.com/TwoKinds/status/547980356377640960,False,,1,https://pbs.twimg.com/media/B5rROu9CQAA2TCk.jpg,,,,,,,[],,,,
547574924769247233,547574924769247233,2014-12-23 20:10:10 CST,2014-12-23,20:10:10,-0500,18936233,twokinds,TwoKinds,,"[Comic][838] ""Big Brother Is Watching You""  http://t.co/DiDJ8XxBE3  http://t.co/Z7T8hnkV83",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B5lgfhFIAAAePEs.jpg'],12,17,78,[],[],https://twitter.com/TwoKinds/status/547574924769247233,False,,1,https://pbs.twimg.com/media/B5lgfhFIAAAePEs.jpg,,,,,,,[],,,,
545138882426466306,545138882426466306,2014-12-17 02:50:12 CST,2014-12-17,02:50:12,-0500,18936233,twokinds,TwoKinds,,"[Comic][837] ""That's What She Said""  http://t.co/DiDJ8XxBE3  http://t.co/xtbUE3q95T",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B5C47MUIIAAv7l8.jpg'],3,14,54,[],[],https://twitter.com/TwoKinds/status/545138882426466306,False,,1,https://pbs.twimg.com/media/B5C47MUIIAAv7l8.jpg,,,,,,,[],,,,
542898762965069824,542898762965069824,2014-12-10 22:28:46 CST,2014-12-10,22:28:46,-0500,18936233,twokinds,TwoKinds,,"[Comic][836] ""Making Friends"" an instructional guide by Zen  http://t.co/DiDJ8XxBE3  http://t.co/DhdznKlfhw",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B4jDjEFCMAAosBf.jpg'],3,10,55,[],[],https://twitter.com/TwoKinds/status/542898762965069824,False,,1,https://pbs.twimg.com/media/B4jDjEFCMAAosBf.jpg,,,,,,,[],,,,
540664789991948288,540664789991948288,2014-12-04 18:31:45 CST,2014-12-04,18:31:45,-0500,18936233,twokinds,TwoKinds,,"[Comic][835] ""Stop and Mock""  http://t.co/DiDJ8XxBE3  http://t.co/oYM6nEHOmh",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B4DTwtJCMAAVq6J.png'],8,15,68,[],[],https://twitter.com/TwoKinds/status/540664789991948288,False,,1,https://pbs.twimg.com/media/B4DTwtJCMAAVq6J.png,,,,,,,[],,,,
537661199585144832,537661199585144832,2014-11-26 11:36:33 CST,2014-11-26,11:36:33,-0500,18936233,twokinds,TwoKinds,,"[Comic][834] ""The Oldest Trick""  http://t.co/DiDJ8XxBE3  http://t.co/LjNDQxLy45",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B3YoAvCIAAA8D9n.jpg'],5,10,58,[],[],https://twitter.com/TwoKinds/status/537661199585144832,False,,1,https://pbs.twimg.com/media/B3YoAvCIAAA8D9n.jpg,,,,,,,[],,,,
536238593216626688,536238593216626688,2014-11-22 13:23:38 CST,2014-11-22,13:23:38,-0500,18936233,twokinds,TwoKinds,,"[Comic][833] ""Hips don't lie, Keith""  http://t.co/DiDJ8XxBE3",en,[],['http://twokinds.keenspot.com'],[],5,8,39,[],[],https://twitter.com/TwoKinds/status/536238593216626688,False,,0,,,,,,,,[],,,,
531703731637981184,531703731637981184,2014-11-10 01:03:42 CST,2014-11-10,01:03:42,-0500,18936233,twokinds,TwoKinds,,"[Comic][832] ""He kinda has a point, Flora""  http://t.co/DiDJ8Xg0vZ  http://t.co/ofBgBehGO3",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B2D9udjIAAAeJkj.jpg'],7,11,50,[],[],https://twitter.com/TwoKinds/status/531703731637981184,False,,1,https://pbs.twimg.com/media/B2D9udjIAAAeJkj.jpg,,,,,,,[],,,,
530387211414667265,530387211414667265,2014-11-06 09:52:19 CST,2014-11-06,09:52:19,-0500,18936233,twokinds,TwoKinds,,"[Comic][831] ""Life on the Line""  http://t.co/DiDJ8Xg0vZ  http://t.co/mEuzENQQHE",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/B1xQW40IYAAzSXc.jpg'],5,13,45,[],[],https://twitter.com/TwoKinds/status/530387211414667265,False,,1,https://pbs.twimg.com/media/B1xQW40IYAAzSXc.jpg,,,,,,,[],,,,
525488660096233472,525488660096233472,2014-10-23 22:27:14 CDT,2014-10-23,22:27:14,-0500,18936233,twokinds,TwoKinds,,"[Comic][830] ""Eavesdropping""  http://t.co/DiDJ8Xg0vZ",en,[],['http://twokinds.keenspot.com'],[],5,14,32,[],[],https://twitter.com/TwoKinds/status/525488660096233472,False,,0,,,,,,,,[],,,,
520765188904337408,520765188904337408,2014-10-10 21:37:51 CDT,2014-10-10,21:37:51,-0500,18936233,twokinds,TwoKinds,,"[Comic][829] ""My whole life is a lie...""  http://t.co/DiDJ8Xg0vZ  http://t.co/iFtgjMVpl6",en,[],['http://twokinds.keenspot.com'],['https://pbs.twimg.com/media/BzohLdzCMAEmUNg.jpg'],10,9,46,[],[],https://twitter.com/TwoKinds/status/520765188904337408,False,,1,https://pbs.twimg.com/media/BzohLdzCMAEmUNg.jpg,,,,,,,[],,,,
520044608118853632,520044608118853632,2014-10-08 21:54:31 CDT,2014-10-08,21:54:31,-0500,18936233,twokinds,TwoKinds,,"[Comic][828] ""Diplomacy""  http://t.co/DiDJ8Xg0vZ",ht,[],['http://twokinds.keenspot.com'],[],3,9,24,[],[],https://twitter.com/TwoKinds/status/520044608118853632,False,,0,,,,,,,,[],,,,
517696483588833281,517696483588833281,2014-10-02 10:23:54 CDT,2014-10-02,10:23:54,-0500,18936233,twokinds,TwoKinds,,"[Comic][827] ""Grateful""  http://t.co/DiDJ8Xg0vZ",en,[],['http://twokinds.keenspot.com'],[],2,4,22,[],[],https://twitter.com/TwoKinds/status/517696483588833281,False,,0,,,,,,,,[],,,,
510169151001088000,510169151001088000,2014-09-11 15:52:58 CDT,2014-09-11,15:52:58,-0500,18936233,twokinds,TwoKinds,,[Comic][826] Mrs Nibbly, Panel 7: I've made a huge mistake.   http://t.co/DiDJ8Xg0vZ,en,[],['http://twokinds.keenspot.com'],[],7,6,24,[],[],https://twitter.com/TwoKinds/status/510169151001088000,False,,0,,,,,,,,[],,,,
507473179435347969,507473179435347969,2014-09-04 05:20:09 CDT,2014-09-04,05:20:09,-0500,18936233,twokinds,TwoKinds,,[Comic][825] Better First Impression  http://t.co/DiDJ8Xg0vZ,en,[],['http://twokinds.keenspot.com'],[],6,5,32,[],[],https://twitter.com/TwoKinds/status/507473179435347969,False,,0,,,,,,,,[],,,,
505461328010829824,505461328010829824,2014-08-29 16:05:46 CDT,2014-08-29,16:05:46,-0500,18936233,twokinds,TwoKinds,,[Comic][824] A Spot to Sleep  http://t.co/DiDJ8Xg0vZ,en,[],['http://twokinds.keenspot.com'],[],4,5,27,[],[],https://twitter.com/TwoKinds/status/505461328010829824,False,,0,,,,,,,,[],,,,
502580152715726848,502580152715726848,2014-08-21 17:17:00 CDT,2014-08-21,17:17:00,-0500,18936233,twokinds,TwoKinds,,[Comic][823] Superior Officer!  http://t.co/DiDJ8Xg0vZ,en,[],['http://twokinds.keenspot.com'],[],11,10,26,[],[],https://twitter.com/TwoKinds/status/502580152715726848,False,,0,,,,,,,,[],,,,
500045468471422976,500045468471422976,2014-08-14 17:25:04 CDT,2014-08-14,17:25:04,-0500,18936233,twokinds,TwoKinds,,[Comic][822] Public Tail Touching! How Lewd!  http://t.co/DiDJ8WYXtZ,en,[],['http://twokinds.keenspot.com'],[],7,10,26,[],[],https://twitter.com/TwoKinds/status/500045468471422976,False,,0,,,,,,,,[],,,,
497949866262544385,497949866262544385,2014-08-08 22:37:54 CDT,2014-08-08,22:37:54,-0500,18936233,twokinds,TwoKinds,,[Comic][821] A Glimpse of Madness. (Sorry for the delay, this page was like pulling teeth)  http://t.co/DiDJ8WYXtZ,en,[],['http://twokinds.keenspot.com'],[],4,9,25,[],[],https://twitter.com/TwoKinds/status/497949866262544385,False,,0,,,,,,,,[],,,,
491820204872458240,491820204872458240,2014-07-23 00:40:49 CDT,2014-07-23,00:40:49,-0500,18936233,twokinds,TwoKinds,,"[Comic][820] ""I enjoy tossing kids into the ocean"" -Eric, 2014  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],2,11,32,[],[],https://twitter.com/TwoKinds/status/491820204872458240,False,,0,,,,,,,,[],,,,
490608487115001856,490608487115001856,2014-07-19 16:25:53 CDT,2014-07-19,16:25:53,-0500,18936233,twokinds,TwoKinds,,"[Comic][819] ""Just evening things out on both sides""  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],3,2,17,[],[],https://twitter.com/TwoKinds/status/490608487115001856,False,,0,,,,,,,,[],,,,
489559461418516481,489559461418516481,2014-07-16 18:57:25 CDT,2014-07-16,18:57:25,-0500,18936233,twokinds,TwoKinds,,"[Comic][818] ""Should have seen that coming"" For those wondering, this is where the 10th ann. falls chronologically.  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],3,7,21,[],[],https://twitter.com/TwoKinds/status/489559461418516481,False,,0,,,,,,,,[],,,,
488185223314931712,488185223314931712,2014-07-12 23:56:41 CDT,2014-07-12,23:56:41,-0500,18936233,twokinds,TwoKinds,,I'm pleased to announce The Dragon Masquerade, my side comic debuting for San Diego Comic-Con!  http://t.co/j2QNThkHxK  http://t.co/AvY1UsBUal,en,[],['http://twokinds.keenspot.com/?p=tdm'],['https://pbs.twimg.com/media/BsZh31GCYAAq1b9.jpg'],13,21,67,[],[],https://twitter.com/TwoKinds/status/488185223314931712,False,,1,https://pbs.twimg.com/media/BsZh31GCYAAq1b9.jpg,,,,,,,[],,,,
487002405926887424,487002405926887424,2014-07-09 17:36:36 CDT,2014-07-09,17:36:36,-0500,18936233,twokinds,TwoKinds,,"[Comic][817] ""Letting the tails do the talking"" I'm going to be debuting something pretty soon, keep an eye out.  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],6,6,19,[],[],https://twitter.com/TwoKinds/status/487002405926887424,False,,0,,,,,,,,[],,,,
484488491532038144,484488491532038144,2014-07-02 19:07:12 CDT,2014-07-02,19:07:12,-0500,18936233,twokinds,TwoKinds,,"[Comic][816] ""Connection"" Side note: I will be at San Diego for Comic-Con July 24 - 27. Look for Twokinds there!  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],1,4,24,[],[],https://twitter.com/TwoKinds/status/484488491532038144,False,,0,,,,,,,,[],,,,
481878730303086592,481878730303086592,2014-06-25 14:16:56 CDT,2014-06-25,14:16:56,-0500,18936233,twokinds,TwoKinds,,"[Comic][815] ""Trust Issues"" I'm sorry again for the lateness. I have had no time lately.  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],6,5,13,[],[],https://twitter.com/TwoKinds/status/481878730303086592,False,,0,,,,,,,,[],,,,
476632165724454912,476632165724454912,2014-06-11 02:48:58 CDT,2014-06-11,02:48:58,-0500,18936233,twokinds,TwoKinds,,"[Comic][814] ""First Watch"" Wow, actually on a Wednesday for once! :P It's a miracle!  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],6,4,21,[],[],https://twitter.com/TwoKinds/status/476632165724454912,False,,0,,,,,,,,[],,,,
475013302326943744,475013302326943744,2014-06-06 15:36:11 CDT,2014-06-06,15:36:11,-0500,18936233,twokinds,TwoKinds,,"[Comic][813]""Halfway There"" Sorry for the lateness again. Storms in Ohio knocked out power and flooded my house. :P  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],7,6,28,[],[],https://twitter.com/TwoKinds/status/475013302326943744,False,,0,,,,,,,,[],,,,
472122860576985088,472122860576985088,2014-05-29 16:10:36 CDT,2014-05-29,16:10:36,-0500,18936233,twokinds,TwoKinds,,"[Comic][812]""The Power of Friendship!"" I forgot to post this yesterday, sorry. ^^  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],6,5,17,[],[],https://twitter.com/TwoKinds/status/472122860576985088,False,,0,,,,,,,,[],,,,
469097054430855168,469097054430855168,2014-05-21 07:47:07 CDT,2014-05-21,07:47:07,-0500,18936233,twokinds,TwoKinds,,"[Comic][811]""Once more, with feeling!""  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],15,7,38,[],[],https://twitter.com/TwoKinds/status/469097054430855168,False,,0,,,,,,,,[],,,,
468320858894000128,468320858894000128,2014-05-19 04:22:48 CDT,2014-05-19,04:22:48,-0500,18936233,twokinds,TwoKinds,,"[Comic][810]""I was sure someone would have barged in by now...""  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],12,7,27,[],[],https://twitter.com/TwoKinds/status/468320858894000128,False,,0,,,,,,,,[],,,,
466838287823699968,466838287823699968,2014-05-15 02:11:35 CDT,2014-05-15,02:11:35,-0500,18936233,twokinds,TwoKinds,,"[Comic][809]""Five Thousand Thoughts""  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],9,5,30,[],[],https://twitter.com/TwoKinds/status/466838287823699968,False,,0,,,,,,,,[],,,,
465060503245824000,465060503245824000,2014-05-10 04:27:19 CDT,2014-05-10,04:27:19,-0500,18936233,twokinds,TwoKinds,,"[Comic][808]""A Slip of the Tongue"" (hehe)  http://t.co/DiDJ8WYXtZ",en,[],['http://twokinds.keenspot.com'],[],18,6,27,[],[],https://twitter.com/TwoKinds/status/465060503245824000,False,,0,,,,,,,,[],,,,
463272831124389888,463272831124389888,2014-05-05 06:03:44 CDT,2014-05-05,06:03:44,-0500,18936233,twokinds,TwoKinds,,"[Comic][807]""A Rhetorical Question"" Now imagine if the whole comic Natani was instead a girl in a guy's body.  http://t.co/hRA7scUCbF",en,[],['http://twokinds.keenspot.com'],[],6,4,15,[],[],https://twitter.com/TwoKinds/status/463272831124389888,False,,0,,,,,,,,[],,,,
458882155599233024,458882155599233024,2014-04-23 03:16:46 CDT,2014-04-23,03:16:46,-0500,18936233,twokinds,TwoKinds,,"[Comic][806]""Cold Shower"" This week's comic let me try my hand at water effects, which are always fun! ^^  http://t.co/hRA7scUCbF",en,[],['http://twokinds.keenspot.com'],[],9,2,18,[],[],https://twitter.com/TwoKinds/status/458882155599233024,False,,0,,,,,,,,[],,,,
456712403267239936,456712403267239936,2014-04-17 03:34:56 CDT,2014-04-17,03:34:56,-0500,18936233,twokinds,TwoKinds,,"[Comic][805]""Biting The Bathing Bullet"" Just be sure to hang a little 'Do Not Disturb' sign this time, you guys!  http://t.co/Y1ydx1SH6J",en,[],['http://twokinds.keenspot.com/'],[],2,2,9,[],[],https://twitter.com/TwoKinds/status/456712403267239936,False,,0,,,,,,,,[],,,,
